,date,uid,sell_code,region,desc_en,group,sub,type,quantity,sold,usd,quantity_sold,usd_sold,unit_price,sold_pending,quantity_sold_pending,usd_sold_pending,scrape_count
3701,2020-03-03,-4823974745033577544,c225d2f67d,Tbilisi,gashish evro 10g,Cannabis,Cannabis,Resin,10.0,0.0,400.0,0.0,0.0,40.0,0.0,0.0,0.0,10
3702,2020-03-03,-4725275451032569917,89f7212915,Tbilisi,1 G Hybrid Marijuana Buds Za BTS 10% SKIDKA,Cannabis,Cannabis,Cannabis,1.0,17.0,50.0,17.0,850.0,50.0,0.0,0.0,0.0,10
3703,2020-03-03,-4671871072364855983,d4df7908c3,Kutaisi,"Shishki / Weed Afghan Kush, 3g",Cannabis,Cannabis,Cannabis,3.0,0.0,108.0,0.0,0.0,36.0,0.0,0.0,0.0,10
3704,2020-03-03,-4573882323863856652,dd631c4acf,Tbilisi,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,Cocaine,Cocaine,Cocaine,3.0,0.0,590.0,0.0,0.0,196.66666666666663,0.0,0.0,0.0,10
3705,2020-03-03,-4540060773366114878,ef3dc4de6c,Tbilisi,Extasy GUCCI 250sht. ves tabletki 450mg,MDMA,MDMA,Pill,250.0,0.0,4600.0,0.0,0.0,18.4,0.0,0.0,0.0,10
3706,2020-03-03,-4528274339846784579,366326d4d6,Tbilisi,2gr. Columbian Cocaine !!!!!!!!MEGA SALE!*****MEGA SALE!!!!!!!!!!,Cocaine,Cocaine,Cocaine,2.0,2.0,360.0,4.0,720.0,180.0,0.0,0.0,0.0,10
3707,2020-03-03,-4341810487656454962,35c7cbba1f,Tbilisi,Marihuana [Shishki] [Gali] 100G,Cannabis,Cannabis,Cannabis,100.0,0.0,2500.0,0.0,0.0,25.0,0.0,0.0,0.0,10
3708,2020-03-03,-4332190802825623748,4a91350669,Tbilisi,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%,MDMA,MDMA,Powder,5.0,0.0,550.0,0.0,0.0,110.0,0.0,0.0,0.0,10
3709,2020-03-03,-4316499206219272329,dd631c4acf,Tbilisi,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,Pychedelics,LSD,LSD,5.0,0.0,180.0,0.0,0.0,36.0,1.0,5.0,180.0,10
3710,2020-03-03,-4193905827840085357,b2c155ffa7,Tbilisi,Kokain KOLUMBIA 1g,Cocaine,Cocaine,Cocaine,1.0,0.0,179.0,0.0,0.0,179.0,0.0,0.0,0.0,10
3711,2020-03-03,-3985125467525545916,54915c4374,Tbilisi,Bozhestvennyj ejforik!!! Marki nboooom!!! 4 shtuki,NPS,25i-NBOMe,25i-NBOMe,4.0,0.0,60.0,0.0,0.0,15.0,0.0,0.0,0.0,10
3712,2020-03-03,-3348987978396331101,35c7cbba1f,Tbilisi,Amfetamin [White] [Import] 10G,Amphetamines,Amphetamine,Amphetamine,10.0,0.0,2225.0,0.0,0.0,222.5,0.0,0.0,0.0,10
3713,2020-03-03,-3199216595772402719,54915c4374,Tbilisi,Bozhestvennyj eiforik!!! Marki nboooom!!! 2 shtuki,NPS,25i-NBOMe,25i-NBOMe,2.0,2.0,35.0,4.0,70.0,17.5,0.0,0.0,0.0,10
3714,2020-03-03,-3165225031753919786,7c395c455d,Tbilisi,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g,MDMA,MDMA,Pill,4.0,0.0,400.0,0.0,0.0,100.0,0.0,0.0,0.0,10
3715,2020-03-03,-2731355806441228749,dd631c4acf,Tbilisi,💘✨5g. MDMA ✨💘,MDMA,MDMA,Powder,5.0,0.0,489.0,0.0,0.0,97.8,0.0,0.0,0.0,10
3716,2020-03-03,-2574051773734173344,ae784bef73,Tbilisi,NEW ! Auto Opium ! NEW ! Imported marijuana buds ! 2G VHQ,Cannabis,Cannabis,Cannabis,2.0,0.0,130.0,0.0,0.0,65.0,0.0,0.0,0.0,10
3717,2020-03-03,-2533890733381280338,30f48d507d,Batumi,Skunk! 50 gr.,Cannabis,Cannabis,Cannabis,50.0,0.0,1500.0,0.0,0.0,30.0,0.0,0.0,0.0,10
3718,2020-03-03,-2367550878049741263,61bec147f3,Tbilisi,50 gr 23% THC Amnesia Haze top quality,Cannabis,Cannabis,Cannabis,50.0,0.0,1200.0,0.0,0.0,24.0,0.0,0.0,0.0,10
3719,2020-03-03,-2099122961470262499,bb1791277e,Tbilisi,NORTHEN LIGHTS 5 gr marihuana SABURTALO! esli platite s btk skidka 10% !!,Cannabis,Cannabis,Cannabis,5.0,0.0,250.0,0.0,0.0,50.0,0.0,0.0,0.0,10
3720,2020-03-03,-2073230764773642103,4a91350669,Tbilisi,1 ecstasy red maseratti fotki vidno VHQ ekstazi import s SShA,MDMA,MDMA,Pill,1.0,2.0,50.0,2.0,100.0,50.0,0.0,0.0,0.0,10
3721,2020-03-03,-1986474844816704764,f8a875c191,Tbilisi,SUBOXIN - HQ - 100 G.,Opiates/Opiate Substitutes,Buprenorphine,Buprenorphine,100.0,0.0,2000.0,0.0,0.0,20.0,0.0,0.0,0.0,10
3722,2020-03-03,-1950523674703382820,1768a14bbd,Tbilisi,NEW SALE Cocaine HQ 1 gr.,Cocaine,Cocaine,Cocaine,1.0,5.0,189.0,5.0,945.0,189.0,0.0,0.0,0.0,10
3723,2020-03-03,-1845936235288954693,dd631c4acf,Tbilisi,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,MDMA,MDMA,Pill,5.0,0.0,185.0,0.0,0.0,37.0,1.0,5.0,185.0,10
3724,2020-03-03,-1752026264079534596,e501bd0ada,Tbilisi,"weed gorila glue 20 gram, super duper, popcorn size - mukhattskaro, close to road",Cannabis,Cannabis,Cannabis,20.0,1.0,450.0,20.0,450.0,22.5,0.0,0.0,0.0,10
3725,2020-03-03,-979558837173275534,f8a875c191,Tbilisi,MARIXYANA - 5 G. (SHISHKI) (SALE),Cannabis,Cannabis,Cannabis,5.0,0.0,300.0,0.0,0.0,60.0,0.0,0.0,0.0,10
3726,2020-03-03,-143406251192427509,16be2c8499,Tbilisi,10000sht marki 25i-nbome. predoplata,NPS,25i-NBOMe,25i-NBOMe,10000.0,0.0,8500.0,0.0,0.0,0.85,0.0,0.0,0.0,10
3727,2020-03-03,-78627856014788392,f8a875c191,Tbilisi,Metadon - (KRISTAL) - VHQ - 0.27 G (SALE),Opiates/Opiate Substitutes,Methadone,Powder,0.27,0.0,270.0,0.0,0.0,1000.0,0.0,0.0,0.0,10
3728,2020-03-03,-57343965260185777,3814ba5701,Tbilisi,Hybrid Gagarin. 2g.,Cannabis,Cannabis,Cannabis,2.0,1.0,90.0,2.0,90.0,45.0,0.0,0.0,0.0,10
3729,2020-03-03,231356497900844663,16be2c8499,Tbilisi,Moschnye zhirnye marki 25i nbome 5sht. Gotovye klady v Gruzii ot proizvoditelja!,NPS,25i-NBOMe,25i-NBOMe,5.0,1.0,65.0,5.0,65.0,13.0,0.0,0.0,0.0,10
3730,2020-03-03,267811067083362544,f8a875c191,Batumi,SUBOXIN - HQ - 100 G.,Opiates/Opiate Substitutes,Buprenorphine,Buprenorphine,100.0,0.0,2000.0,0.0,0.0,20.0,0.0,0.0,0.0,10
3731,2020-03-03,795882332547580465,be97026d1d,Tbilisi,Columbia Cocaine VHQ 2.0g BTC SALE 5% SALE!!! SALE!!!,Cocaine,Cocaine,Cocaine,2.0,0.0,320.0,0.0,0.0,160.0,0.0,0.0,0.0,10
3732,2020-03-03,1041374696385465860,dd631c4acf,Tbilisi,🍃💩💩3g. New! Gorilla Glue Premium Hush💩💩🍃,Cannabis,Cannabis,Cannabis,3.0,0.0,189.0,0.0,0.0,63.0,1.0,3.0,189.0,10
3733,2020-03-03,1051025289753597945,f8a875c191,Tbilisi,Metadon - (KRISTAL) - VHQ - 1.1 G (SALE),Opiates/Opiate Substitutes,Methadone,Powder,1.1,1.0,600.0,1.1,600.0,545.4545454545454,0.0,0.0,0.0,10
3734,2020-03-03,1158820560558799666,cb721d4bca,Tbilisi,2 gr Afghan Mazar-i-Sharif Hash top tovar !!! Oplata BITCOIN -10% Skidka,Cannabis,Cannabis,Resin,2.0,0.0,167.0,0.0,0.0,83.5,0.0,0.0,0.0,10
3735,2020-03-03,1163379296680000603,dd631c4acf,Tbilisi,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,Pychedelics,LSD,LSD,10.0,0.0,299.0,0.0,0.0,29.9,0.0,0.0,0.0,10
3736,2020-03-03,1522091607085203053,8ddca45a78,Tbilisi,1g BLUE CHEESE Indica THC 18% / BTC -10% sale,Cannabis,Cannabis,Cannabis,1.0,0.0,39.0,0.0,0.0,39.0,0.0,0.0,0.0,10
3737,2020-03-03,1576509543336681812,1dfc50c91e,Tbilisi,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",Cannabis,Cannabis,Cannabis,5.0,0.0,219.0,0.0,0.0,43.8,0.0,0.0,0.0,10
3738,2020-03-03,1767157910250640564,7ee4f68218,Tbilisi,2 gr mdma (skidka v bitkoin 5%),MDMA,MDMA,Powder,2.0,1.0,170.10269200000005,2.0,170.10269200000005,85.05134600000002,0.0,0.0,0.0,10
3739,2020-03-03,1838480275779829607,64284550d9,Tbilisi,25G -- HYBRID-> Skidka 5% za BTC,Cannabis,Cannabis,Cannabis,25.0,0.0,700.0,0.0,0.0,28.0,0.0,0.0,0.0,10
3740,2020-03-03,2103971982242323638,ea97036e14,Tbilisi,Metamfetamin ratsemat 5 g. (MQ),Amphetamines,Methamphetamine,Methamphetamine,5.0,0.0,200.0,0.0,0.0,40.0,0.0,0.0,0.0,10
3741,2020-03-03,2267678868508781187,16be2c8499,Tbilisi,Moschnye zhirnye marki 25i nbome 10sht. Gotovye klady v Gruzii ot proizvoditelja!,NPS,25i-NBOMe,25i-NBOMe,10.0,0.0,99.0,0.0,0.0,9.9,0.0,0.0,0.0,10
3742,2020-03-03,2305413676154841254,dd631c4acf,Tbilisi,🍃💩1g. New Hush Gorilla Glue Premium💩🍃,Cannabis,Cannabis,Cannabis,1.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,0.0,10
3743,2020-03-03,2613729914628882647,adf2d19b92,Batumi,"Metadon prjamikom s Leningrada 3+0,5gr",Opiates/Opiate Substitutes,Methadone,Powder,3.5,0.0,1350.0,0.0,0.0,385.71428571428567,0.0,0.0,0.0,10
3744,2020-03-03,2776024324607860069,c9a56b2b4a,Tbilisi,10x Extasy Duracell 223mg MDMA.,MDMA,MDMA,Pill,10.0,0.0,350.0,0.0,0.0,35.0,0.0,0.0,0.0,10
3745,2020-03-03,2812594322557047067,f8a875c191,Tbilisi,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,Cannabis,Cannabis,Cannabis,150.0,0.0,1500.0,0.0,0.0,10.0,0.0,0.0,0.0,10
3746,2020-03-03,2894459372893940986,012f23b5ea,Batumi,Rabota kladmenom. Tol'ko shishki.,Cannabis,Cannabis,Cannabis,5.0,0.0,250.0,0.0,0.0,50.0,0.0,0.0,0.0,10
3747,2020-03-03,2975121931380637081,ef3dc4de6c,Tbilisi,Extasy GUCCI 500sht. ves tabletki 450mg,MDMA,MDMA,Pill,500.0,0.0,7500.0,0.0,0.0,15.0,0.0,0.0,0.0,10
3748,2020-03-03,3089748080487805984,bb1791277e,Tbilisi,Amnesia Haze Auto marihuana 5 GR BUDS imported !!,Cannabis,Cannabis,Cannabis,5.0,0.0,250.0,0.0,0.0,50.0,0.0,0.0,0.0,10
3749,2020-03-03,3187860646795341859,64284550d9,Tbilisi,50G -- HYBRID-> Skidka 5% za BTC,Cannabis,Cannabis,Cannabis,50.0,0.0,999.0,0.0,0.0,19.98,0.0,0.0,0.0,10
3750,2020-03-03,3222845708128933655,dd631c4acf,Tbilisi,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,Cocaine,Cocaine,Cocaine,5.0,0.0,859.0,0.0,0.0,171.8,1.0,5.0,859.0,10
3751,2020-03-03,3483264991709514572,d4df7908c3,Kutaisi,Shishki / weeds Afghan Kush - 2g,Cannabis,Cannabis,Cannabis,2.0,0.0,74.0,0.0,0.0,37.0,0.0,0.0,0.0,10
3752,2020-03-03,4045808092080608326,dd631c4acf,Tbilisi,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩,Cannabis,Cannabis,Cannabis,5.0,0.0,329.0,0.0,0.0,65.8,0.0,0.0,0.0,10
3753,2020-03-03,4289330117045450860,97bbc3dfd6,Tbilisi,SUBUTEX B8 (ORIGINAL) 0.8 gr. (1 shtuka),Opiates/Opiate Substitutes,Buprenorphine,Buprenorphine,0.8,1.0,150.0,0.8,150.0,187.5,0.0,0.0,0.0,10
3754,2020-03-03,4405737637907115421,cb721d4bca,Tbilisi,"2gr ROYAL AFGHANI HASH FINEST QUALITY gashish top kachestvo ,Oplata BITCOIN -10% Skidka",Cannabis,Cannabis,Resin,2.0,0.0,154.31996800000005,0.0,0.0,77.15998400000002,0.0,0.0,0.0,10
3755,2020-03-03,5143462514510413630,dd631c4acf,Tbilisi,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,MDMA,MDMA,Pill,20.0,0.0,599.0,0.0,0.0,29.95,0.0,0.0,0.0,10
3756,2020-03-03,5174399606163651674,ea97036e14,Batumi,Metamfetamin ratsemat 5 g. (MQ),Amphetamines,Methamphetamine,Methamphetamine,5.0,0.0,200.0,0.0,0.0,40.0,0.0,0.0,0.0,10
3757,2020-03-03,5278013632417493903,f8a875c191,Batumi,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,Cannabis,Cannabis,Cannabis,150.0,0.0,1500.0,0.0,0.0,10.0,0.0,0.0,0.0,10
3758,2020-03-03,6139946700530891574,dd631c4acf,Tbilisi,☃️❄NEW 10g.COCAINE❄☃️,Cocaine,Cocaine,Cocaine,10.0,0.0,1449.0,0.0,0.0,144.9,0.0,0.0,0.0,10
3759,2020-03-03,6505628032800809843,4c4ab8c0de,Tbilisi,10pc. LSD California sunshine 200ug.✨✨🍃🍃🍃🍃✨✨,Pychedelics,LSD,LSD,10.0,0.0,365.0,0.0,0.0,36.5,0.0,0.0,0.0,10
3760,2020-03-03,6769360349015535454,21e6be39fb,Tbilisi,"Black Geroin, Sirec 0.25",Opiates/Opiate Substitutes,Heroin,Heroin,0.25,6.0,80.0,1.5,480.0,320.0,0.0,0.0,0.0,10
3761,2020-03-03,6821630896148007826,dd631c4acf,Tbilisi,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,MDMA,MDMA,Pill,10.0,0.0,369.0,0.0,0.0,36.9,0.0,0.0,0.0,10
3762,2020-03-03,7876066417093223319,c9a56b2b4a,Tbilisi,20x Extasy Duracell 223mg MDMA.,MDMA,MDMA,Pill,20.0,0.0,700.0,0.0,0.0,35.0,0.0,0.0,0.0,10
3763,2020-03-03,8313623195186796273,bb1791277e,Tbilisi,5gr Cream Cookies Auto marihuana BUDS saburtalo !! esli platite s btk skidka 10% !!,Cannabis,Cannabis,Cannabis,5.0,0.0,250.0,0.0,0.0,50.0,0.0,0.0,0.0,10
3764,2020-03-03,8404041662008743602,dd631c4acf,Tbilisi,🍃🍃2g. New! Gorilla Glue Premium Hush🍃🍃,Cannabis,Cannabis,Cannabis,2.0,1.0,119.0,2.0,119.0,59.5,0.0,0.0,0.0,10
3765,2020-03-03,8558492390007482540,bb1791277e,Tbilisi,5 gr GORILLA GLUE marihuana BUDS saburtalo!! esli platite s btk skidka 1%,Cannabis,Cannabis,Cannabis,5.0,0.0,240.0,0.0,0.0,48.0,0.0,0.0,0.0,10
3766,2020-03-03,8745435193568276222,cb721d4bca,Tbilisi,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka.",Cannabis,Cannabis,Cannabis,5.0,0.0,199.0,0.0,0.0,39.8,0.0,0.0,0.0,10
3767,2020-03-03,8760473490349762937,366326d4d6,Tbilisi,!!!NEW!!! 5G Jack Herer !!!NEW!!!,Cannabis,Cannabis,Cannabis,5.0,1.0,155.0,5.0,155.0,31.0,0.0,0.0,0.0,10
3768,2020-03-03,8788245076998499259,7ee4f68218,Tbilisi,3 gr mdma (skidka v bitkoin 5%),MDMA,MDMA,Powder,3.0,0.0,249.89312999999999,0.0,0.0,83.29771000000002,0.0,0.0,0.0,10
3769,2020-03-03,8816964147231197284,cb721d4bca,Tbilisi,5 gr Shishki “OG KUSH VHQ”,Cannabis,Cannabis,Cannabis,5.0,0.0,250.0,0.0,0.0,50.0,0.0,0.0,0.0,10
3770,2020-03-03,8974948168073400853,f8a875c191,Tbilisi,Metadon - (KRISTAL) - VHQ - 0.35 G (SALE),Opiates/Opiate Substitutes,Methadone,Powder,0.35,0.0,300.0,0.0,0.0,857.1428571428572,0.0,0.0,0.0,10
3771,2020-03-03,8983538401246139528,ae784bef73,Tbilisi,NEW ! Afghan HQ buds ! NEW ! 1G Foto na hostinge!,Cannabis,Cannabis,Cannabis,1.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,0.0,10
3772,2020-03-03,9080332307720553618,dd631c4acf,Tbilisi,☃️ 0.5g HQ COCAINE ☃️,Cocaine,Cocaine,Cocaine,0.5,3.0,99.0,1.5,297.0,198.0,0.0,0.0,0.0,10
3773,2020-03-03,9201778239247101952,bb1791277e,Tbilisi,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%",Cannabis,Cannabis,Cannabis,10.0,0.0,399.0,0.0,0.0,39.9,0.0,0.0,0.0,10
3774,2020-03-04,-9129446186974405067,cb721d4bca,Tbilisi,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr,Cannabis,Cannabis,Resin,10.0,0.0,800.0,0.0,0.0,80.0,0.0,0.0,0.0,10
3775,2020-03-04,-9126594209377246793,4a91350669,Tbilisi,10 gr gashish VHQ gorilla glue hash tgk 28 %,Cannabis,Cannabis,Resin,10.0,0.0,700.0,0.0,0.0,70.0,0.0,0.0,0.0,10
3776,2020-03-04,-9072522208017816687,7ee4f68218,Tbilisi,5 gr mdma (skidka v bitkoin 5%),MDMA,MDMA,Powder,5.0,0.0,410.33709756,0.0,0.0,82.06741951199999,0.0,0.0,0.0,10
3777,2020-03-04,-9046436546255870556,d04eeb6525,Tbilisi,5sht Ecstazy 280mg MDMA (Gray Duracell),MDMA,MDMA,Pill,5.0,0.0,150.0,0.0,0.0,30.0,0.0,0.0,0.0,10
3778,2020-03-04,-8795357012062550253,adf2d19b92,Tbilisi,"Metadon prjamikom s Leningrada 3+0,5gr",Opiates/Opiate Substitutes,Methadone,Powder,3.5,0.0,1350.0,0.0,0.0,385.71428571428567,0.0,0.0,0.0,10
3779,2020-03-04,-8791982203407709057,dd631c4acf,Tbilisi,️‍🤩🌈️‍🌈️‍🌈3 LSD 200ug.🌈️‍🌈️‍🌈🤩,Pychedelics,LSD,LSD,3.0,0.0,99.0,0.0,0.0,33.0,0.0,0.0,0.0,10
3780,2020-03-04,-8447248983732003877,f8a875c191,Batumi,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE ),Opiates/Opiate Substitutes,Methadone,Powder,0.27,1.0,270.0,0.27,270.0,1000.0,0.0,0.0,0.0,10
3781,2020-03-04,-8224865745042465451,7ee4f68218,Tbilisi,2 g Ketamine / 2 gr Ketamin (skidka v bitkoin),Ketamine,Ketamine,Ketamine,2.0,0.0,150.0,0.0,0.0,75.0,0.0,0.0,0.0,10
3782,2020-03-04,-8062145466341331629,cb721d4bca,Tbilisi,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka.",Cannabis,Cannabis,Cannabis,5.0,0.0,250.0,0.0,0.0,50.0,0.0,0.0,0.0,10
3783,2020-03-04,-7786130684582283190,8ddca45a78,Tbilisi,1g NORTHERN LIGHTS Indica THC 20% / BTC -10% sale,Cannabis,Cannabis,Cannabis,1.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,10
3784,2020-03-04,-7739577182577872322,8ddca45a78,Tbilisi,1g AMNESIA HAZE Sativa THC 20% / BTC -10% sale,Cannabis,Cannabis,Cannabis,1.0,1.0,40.0,1.0,40.0,40.0,0.0,0.0,0.0,10
3785,2020-03-04,-7364818208864428761,61df6a1c90,Tbilisi,Metadon 1gr,Opiates/Opiate Substitutes,Methadone,Powder,1.0,0.0,450.0,0.0,0.0,450.0,0.0,0.0,0.0,10
3786,2020-03-04,-7095238012329488773,7c395c455d,Tbilisi,10 gr mdma Kristally ochen silni import s evropi,MDMA,MDMA,Powder,10.0,0.0,900.0,0.0,0.0,90.0,0.0,0.0,0.0,10
3787,2020-03-04,-6978474573742942515,7c395c455d,Tbilisi,2 foto vidno ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk,MDMA,MDMA,Pill,1.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,10
3788,2020-03-04,-6952969392168773147,c225d2f67d,Tbilisi,Gashish Evro 20gr,Cannabis,Cannabis,Resin,20.0,0.0,777.0,0.0,0.0,38.85,0.0,0.0,0.0,10
3789,2020-03-04,-6586842889698705891,4b4cde4fad,Tbilisi,Iranian Black Heroin Old WHQ Ne syrets 0.25g,Opiates/Opiate Substitutes,Heroin,Heroin,0.25,0.0,100.0,0.0,0.0,400.0,0.0,0.0,0.0,10
3790,2020-03-04,-6450377019503023818,64284550d9,Tbilisi,1G -- FOTO RABOTAET -> Sativa,Cannabis,Cannabis,Cannabis,1.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,10
3791,2020-03-04,-6311711230569000423,da96c34455,Tbilisi,ALFA PVP 1g,NPS,A-PVP,A-PVP,1.0,1.0,140.0,1.0,140.0,140.0,0.0,0.0,0.0,10
3792,2020-03-04,-6105648883161879328,adf2d19b92,Batumi,Subotex B8 Francce,Opiates/Opiate Substitutes,Buprenorphine,Buprenorphine,1.4,0.0,280.0,0.0,0.0,200.0,0.0,0.0,0.0,10
3793,2020-03-04,-5675453161226274542,366326d4d6,Tbilisi,5gr. Columbian Cocaine NEW SALE! SALE!**************NEW SALE! SALE!,Cocaine,Cocaine,Cocaine,5.0,0.0,850.0,0.0,0.0,170.0,0.0,0.0,0.0,10
3794,2020-03-04,-5455496920628892940,adf2d19b92,Tbilisi,Subotex B8 Francce,Opiates/Opiate Substitutes,Buprenorphine,Buprenorphine,1.4,0.0,280.0,0.0,0.0,200.0,0.0,0.0,0.0,10
3795,2020-03-04,-5438851682042996818,ef3dc4de6c,Tbilisi,Extasy GUCCI 100sht. ves tabletki 450mg,MDMA,MDMA,Pill,100.0,0.0,2000.0,0.0,0.0,20.0,0.0,0.0,0.0,10
3796,2020-03-04,-4923434729326366894,8ddca45a78,Tbilisi,3g MIX / PURPLE HAZE + BLUE CHEESE + NORTHERN LIGHTS / BTC -10%,Cannabis,Cannabis,Cannabis,3.0,0.0,110.0,0.0,0.0,36.66666666666666,1.0,3.0,110.0,10
3797,2020-03-04,-4823974745033577544,c225d2f67d,Tbilisi,gashish evro 10g,Cannabis,Cannabis,Resin,10.0,0.0,400.0,0.0,0.0,40.0,0.0,0.0,0.0,10
3798,2020-03-04,-4725275451032569917,89f7212915,Tbilisi,1 G Hybrid Marijuana Buds Za BTS 10% SKIDKA,Cannabis,Cannabis,Cannabis,1.0,8.0,50.0,8.0,400.0,50.0,0.0,0.0,0.0,10
3799,2020-03-04,-4671871072364855983,d4df7908c3,Kutaisi,"Shishki / Weed Afghan Kush, 3g",Cannabis,Cannabis,Cannabis,3.0,0.0,108.0,0.0,0.0,36.0,0.0,0.0,0.0,10
3800,2020-03-04,-4573882323863856652,dd631c4acf,Tbilisi,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,Cocaine,Cocaine,Cocaine,3.0,0.0,590.0,0.0,0.0,196.66666666666663,0.0,0.0,0.0,10
3801,2020-03-04,-4540060773366114878,ef3dc4de6c,Tbilisi,Extasy GUCCI 250sht. ves tabletki 450mg,MDMA,MDMA,Pill,250.0,0.0,4600.0,0.0,0.0,18.4,0.0,0.0,0.0,10
3802,2020-03-04,-4349889473422814322,54915c4374,Tbilisi,Bozhestvennyj ejforik!!! Marki nboooom!!! 1 shtuka,NPS,25i-NBOMe,25i-NBOMe,1.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,10
3803,2020-03-04,-4341810487656454962,35c7cbba1f,Tbilisi,Marihuana [Shishki] [Gali] 100G,Cannabis,Cannabis,Cannabis,100.0,0.0,2500.0,0.0,0.0,25.0,0.0,0.0,0.0,10
3804,2020-03-04,-4332190802825623748,4a91350669,Tbilisi,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%,MDMA,MDMA,Powder,5.0,0.0,550.0,0.0,0.0,110.0,0.0,0.0,0.0,10
3805,2020-03-04,-4316499206219272329,dd631c4acf,Tbilisi,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,Pychedelics,LSD,LSD,5.0,0.0,180.0,0.0,0.0,36.0,0.0,0.0,0.0,10
3806,2020-03-04,-4259603411016363550,be97026d1d,Tbilisi,MDMA from Europe!!! 5g BTC SALE 5%(POD'EZD!!!),MDMA,MDMA,Powder,5.0,0.0,395.0,0.0,0.0,79.0,0.0,0.0,0.0,10
3807,2020-03-04,-3985125467525545916,54915c4374,Tbilisi,Bozhestvennyj ejforik!!! Marki nboooom!!! 4 shtuki,NPS,25i-NBOMe,25i-NBOMe,4.0,8.0,60.0,32.0,480.0,15.0,0.0,0.0,0.0,10
3808,2020-03-04,-3348987978396331101,35c7cbba1f,Tbilisi,Amfetamin [White] [Import] 10G,Amphetamines,Amphetamine,Amphetamine,10.0,0.0,2225.0,0.0,0.0,222.5,0.0,0.0,0.0,10
3809,2020-03-04,-3170293545160348006,4a91350669,Tbilisi,2 ecstasy red maseratti fotki vidno VHQ ekstazi import s SShA,MDMA,MDMA,Pill,2.0,0.0,90.0,0.0,0.0,45.0,0.0,0.0,0.0,10
3810,2020-03-04,-3165225031753919786,7c395c455d,Tbilisi,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g,MDMA,MDMA,Pill,4.0,0.0,400.0,0.0,0.0,100.0,0.0,0.0,0.0,10
3811,2020-03-04,-3147039182162039513,dd631c4acf,Tbilisi,🚲🎉🚲 3.Pacco Rabanne 300mdma ecstasy 🚲🎉🚲,MDMA,MDMA,Pill,3.0,0.0,115.0,0.0,0.0,38.333333333333336,0.0,0.0,0.0,10
3812,2020-03-04,-3073345460811366793,be97026d1d,Tbilisi,Columbia Cocaine VHQ 2.0g BTC SALE 5% SALE!!! SALE!!! (POD'EZD!!!),Cocaine,Cocaine,Cocaine,2.0,0.0,355.0,0.0,0.0,177.5,0.0,0.0,0.0,10
3813,2020-03-04,-2731355806441228749,dd631c4acf,Tbilisi,💘✨5g. MDMA ✨💘,MDMA,MDMA,Powder,5.0,0.0,489.0,0.0,0.0,97.8,0.0,0.0,0.0,10
3814,2020-03-04,-2533890733381280338,30f48d507d,Batumi,Skunk! 50 gr.,Cannabis,Cannabis,Cannabis,50.0,0.0,1500.0,0.0,0.0,30.0,0.0,0.0,0.0,10
3815,2020-03-04,-2367550878049741263,61bec147f3,Tbilisi,50 gr 23% THC Amnesia Haze top quality,Cannabis,Cannabis,Cannabis,50.0,0.0,1200.0,0.0,0.0,24.0,0.0,0.0,0.0,10
3816,2020-03-04,-2099122961470262499,bb1791277e,Tbilisi,NORTHEN LIGHTS 5 gr marihuana SABURTALO! esli platite s btk skidka 10% !!,Cannabis,Cannabis,Cannabis,5.0,0.0,250.0,0.0,0.0,50.0,0.0,0.0,0.0,10
